participant_id,group,event_type,element_id,timestamp,phase,username,timestamp,pasted_content,message,url,hover_duration_ms,group,highlighted_text
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,highlight-source-seg_174,2026-06-15 15:48:57.535863+00,part2,zitrone,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,240,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,highlight-source-seg_174,2026-06-15 15:48:57.573321+00,part2,zitrone,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,highlight-source-seg_174,2026-06-15 15:48:58.056874+00,part2,zitrone,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,467,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:48:58.195452+00,part2,zitrone,,,,https://www.britannica.com/topic/Halleys-Comet,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:48:58.392116+00,part2,zitrone,,,,https://www.britannica.com/topic/Halleys-Comet,21,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:48:58.522297+00,part2,zitrone,,,,https://www.britannica.com/topic/Halleys-Comet,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-click,source-link,2026-06-15 15:48:59.231638+00,part2,zitrone,,,,https://www.britannica.com/topic/Halleys-Comet,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:48:59.446208+00,part2,zitrone,,,,https://www.britannica.com/topic/Halleys-Comet,696,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:50:30.741037+00,part2,zitrone,,,,https://www.britannica.com/topic/Halleys-Comet,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:50:30.756898+00,part2,zitrone,,,,https://www.britannica.com/topic/Halleys-Comet,41,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:50:31.068217+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Halleyscher_Komet,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-click,source-link,2026-06-15 15:50:32.433575+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Halleyscher_Komet,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:50:32.475241+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Halleyscher_Komet,1381,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,highlight-source-seg_174,2026-06-15 15:51:01.675486+00,part2,zitrone,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-click,highlight-source-seg_174,2026-06-15 15:51:01.865056+00,part2,zitrone,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,highlight-source-seg_174,2026-06-15 15:51:02.100384+00,part2,zitrone,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,401,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,paste,chat-input,2026-06-15 15:51:28.287835+00,part2,zitrone,2026-06-15T15:51:28.843Z,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?
",,,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,message-send,chat-input,2026-06-15 15:51:28.471475+00,part2,zitrone,,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?",,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:51:51.524887+00,part2,zitrone,,,,https://mars.nasa.gov/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:51:51.559448+00,part2,zitrone,,,,https://mars.nasa.gov/,59,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:51:51.806653+00,part2,zitrone,,,,https://mars.nasa.gov/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:51:51.982015+00,part2,zitrone,,,,https://mars.nasa.gov/,154,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:51:52.047243+00,part2,zitrone,,,,https://mars.nasa.gov/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-click,source-link,2026-06-15 15:51:53.118605+00,part2,zitrone,,,,https://mars.nasa.gov/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:51:53.191514+00,part2,zitrone,,,,https://mars.nasa.gov/,1139,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:52:10.630371+00,part2,zitrone,,,,https://mars.nasa.gov/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:52:10.645419+00,part2,zitrone,,,,https://mars.nasa.gov/,10,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:52:10.824758+00,part2,zitrone,,,,https://mars.nasa.gov/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:52:10.96308+00,part2,zitrone,,,,https://mars.nasa.gov/,89,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:52:10.970548+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Sol_(Tag),,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-click,source-link,2026-06-15 15:52:11.87045+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Sol_(Tag),,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:52:12.122208+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Sol_(Tag),824,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,paste,chat-input,2026-06-15 15:53:17.013639+00,part2,zitrone,2026-06-15T15:53:17.567Z,Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?,,,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,message-send,chat-input,2026-06-15 15:53:17.213232+00,part2,zitrone,,,Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?,,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,highlight-source-seg_225,2026-06-15 15:53:50.464516+00,part2,zitrone,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-click,highlight-source-seg_225,2026-06-15 15:53:51.620475+00,part2,zitrone,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,highlight-source-seg_225,2026-06-15 15:53:51.866263+00,part2,zitrone,,,,https://www.si.edu/object/supermarket-scanner%3Anmah_892778,1361,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:54:16.58623+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Universal_Product_Code,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:54:16.60776+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Universal_Product_Code,26,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:54:16.804037+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Universal_Product_Code,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-click,source-link,2026-06-15 15:54:17.817083+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Universal_Product_Code,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:54:17.82398+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Universal_Product_Code,972,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:54:41.552764+00,part2,zitrone,,,,https://www.gs1.org/standards/barcodes,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:54:41.709583+00,part2,zitrone,,,,https://www.gs1.org/standards/barcodes,149,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,paste,chat-input,2026-06-15 15:55:23.870349+00,part2,zitrone,2026-06-15T15:55:24.415Z,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,message-send,chat-input,2026-06-15 15:55:24.130828+00,part2,zitrone,,,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:56:00.264821+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:56:00.287382+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,53,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:56:00.526141+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:56:01.188396+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,846,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:56:01.45592+00,part2,zitrone,,,,https://www.gps.gov/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-click,source-link,2026-06-15 15:56:01.965695+00,part2,zitrone,,,,https://www.gps.gov/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:56:02.164632+00,part2,zitrone,,,,https://www.gps.gov/,445,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,highlight-source-seg_719,2026-06-15 15:56:08.270416+00,part2,zitrone,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,highlight-source-seg_719,2026-06-15 15:56:08.283357+00,part2,zitrone,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,9,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:56:08.365258+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:56:08.396908+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,33,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:56:08.429157+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:56:08.485746+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,57,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:56:08.605077+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-click,source-link,2026-06-15 15:56:09.044721+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:56:09.067029+00,part2,zitrone,,,,https://de.wikipedia.org/wiki/Global_Positioning_System,405,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,highlight-source-seg_719,2026-06-15 15:56:35.637917+00,part2,zitrone,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,highlight-source-seg_719,2026-06-15 15:56:35.684418+00,part2,zitrone,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,63,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,source-link,2026-06-15 15:57:13.28577+00,part2,zitrone,,,,https://www.gps.gov/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,source-link,2026-06-15 15:57:13.840085+00,part2,zitrone,,,,https://www.gps.gov/,737,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-start,highlight-source-seg_719,2026-06-15 15:57:14.291909+00,part2,zitrone,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-click,highlight-source-seg_719,2026-06-15 15:57:14.616209+00,part2,zitrone,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,,,
1d235f7b-c971-48df-97f2-d971d86a6027,4,source-link-hover-end,highlight-source-seg_719,2026-06-15 15:57:14.828476+00,part2,zitrone,,,,https://www.gpsworld.com/inside-the-box-gps-and-relativity/,430,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,login,login-form-submit,2026-06-15 12:02:03.297817+00,part1,raya,,,,,,gamma,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:15:07.9913+00,part2,raya,,,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:15:07.22064+00,part2,raya,2026-06-15T12:15:06.852Z,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:14:28.096501+00,part2,raya,,,Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:14:27.600779+00,part2,raya,2026-06-15T12:14:27.181Z,Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:13:50.409694+00,part2,raya,,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol",,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:13:49.994027+00,part2,raya,2026-06-15T12:13:49.586Z,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol",,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:13:23.402827+00,part2,raya,,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:13:22.891359+00,part2,raya,2026-06-15T12:13:22.490Z,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,copy,message-1781525568190,2026-06-15 12:12:59.389222+00,part2,raya,,,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:12:42.431781+00,part2,raya,,,Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:12:42.012598+00,part2,raya,2026-06-15T12:12:41.487Z,Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:12:09.298316+00,part2,raya,,,Welcher Druck entspricht einer Standardatmosphäre?,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:12:08.407571+00,part2,raya,2026-06-15T12:12:08.009Z,"Welcher Druck entspricht einer Standardatmosphäre?
",,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:11:16.699169+00,part2,raya,,,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:11:15.249428+00,part2,raya,2026-06-15T12:11:14.856Z,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,phase-advance,end-part1-button,2026-06-15 12:10:21.133042+00,part1,raya,2026-06-15T12:10:20.713Z,,,,,gamma,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:09:31.53744+00,part1,raya,,,"Wie tief ist das Challenger Deep im Marianengraben ungefähr?
*",,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:09:28.488065+00,part1,raya,2026-06-15T12:09:28.098Z,"Wie tief ist das Challenger Deep im Marianengraben ungefähr?
*",,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:09:02.152809+00,part1,raya,,,Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:09:01.700852+00,part1,raya,2026-06-15T12:09:01.287Z,Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:08:16.551406+00,part1,raya,,,Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:08:15.996654+00,part1,raya,2026-06-15T12:08:15.603Z,Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:07:19.927151+00,part1,raya,,,Wie lange dauert eine vollständige Rotation der Venus um ihre eigene Achse ungefähr?,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:07:19.354246+00,part1,raya,2026-06-15T12:07:18.947Z,Wie lange dauert eine vollständige Rotation der Venus um ihre eigene Achse ungefähr?,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,copy,message-1781525196465,2026-06-15 12:06:56.692735+00,part1,raya,,,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:06:30.663858+00,part1,raya,,,"Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.
*
Antworte in 1 - 3 Sätzen",,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:06:29.601132+00,part1,raya,2026-06-15T12:06:29.194Z,"Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.
*
Antworte in 1 - 3 Sätzen",,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:05:43.161955+00,part1,raya,,,Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:05:42.541034+00,part1,raya,2026-06-15T12:05:42.106Z,Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,message-send,chat-input,2026-06-15 12:04:59.361735+00,part1,raya,,,Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,paste,chat-input,2026-06-15 12:04:57.657929+00,part1,raya,2026-06-15T12:04:57.246Z,Welcher exakte Zahlenwert definiert seit der SI-Neudefinition die Planck-Konstante h?,,,,,
cd6461fe-3cd0-4b6d-86b1-0e960bdf9682,3,login,login-form-submit,2026-06-15 12:03:38.968252+00,part1,raya,,,,,,gamma,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,message-send,chat-input,2026-06-15 09:38:30.640223+00,part2,ahmet,,,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,logout,chat-logout-button,2026-06-15 09:41:35.137467+00,part2,ahmet,2026-06-15T09:41:34.175Z,,,,,delta,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,message-send,chat-input,2026-06-15 09:40:38.573759+00,part2,ahmet,,,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,paste,chat-input,2026-06-15 09:40:38.447062+00,part2,ahmet,2026-06-15T09:40:37.464Z,"Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?",,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-end,source-link,2026-06-15 09:40:08.724308+00,part2,ahmet,,,,https://www.britannica.com/topic/Halleys-Comet,13,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-start,source-link,2026-06-15 09:40:08.72168+00,part2,ahmet,,,,https://www.britannica.com/topic/Halleys-Comet,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,message-send,chat-input,2026-06-15 09:40:02.640136+00,part2,ahmet,,,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?",,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,paste,chat-input,2026-06-15 09:40:02.420346+00,part2,ahmet,2026-06-15T09:40:01.656Z,"Wie lange dauert ein mittlerer Sonnentag auf dem Mars, ein sogenannter Sol?

",,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-end,highlight-source-seg_174,2026-06-15 09:40:02.158677+00,part2,ahmet,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,153,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-start,highlight-source-seg_174,2026-06-15 09:40:02.062882+00,part2,ahmet,,,,https://science.nasa.gov/solar-system/comets/1p-halley/,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,message-send,chat-input,2026-06-15 09:39:41.696231+00,part2,ahmet,,,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-start,highlight-source-seg_151,2026-06-15 09:39:41.244733+00,part2,ahmet,,,,https://de.wikipedia.org/wiki/Ellsberg-Paradoxon,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,paste,chat-input,2026-06-15 09:39:40.997391+00,part2,ahmet,2026-06-15T09:39:40.035Z,Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?,,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,copy,message-1781516347434,2026-06-15 09:39:17.458789+00,part2,ahmet,,,,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,paste,chat-input,2026-06-15 09:39:00.780093+00,part2,ahmet,2026-06-15T09:39:00.008Z,"Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.
",,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-end,source-link,2026-06-15 09:39:00.412403+00,part2,ahmet,,,,https://www.bipm.org/en/measurement-units/si-defining-constants,12,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-start,source-link,2026-06-15 09:39:00.396276+00,part2,ahmet,,,,https://www.bipm.org/en/measurement-units/si-defining-constants,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,paste,chat-input,2026-06-15 09:38:30.126776+00,part2,ahmet,2026-06-15T09:38:29.172Z,Welcher exakte Zahlenwert gehört seit der SI-Neudefinition zur Avogadro-Konstante?,,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,phase-advance,end-part1-button,2026-06-15 09:38:07.076514+00,part1,ahmet,2026-06-15T09:38:06.117Z,,,,,delta,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,message-send,chat-input,2026-06-15 09:37:15.669153+00,part1,ahmet,,,Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,paste,chat-input,2026-06-15 09:37:15.55747+00,part1,ahmet,2026-06-15T09:37:14.593Z,"Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?

",,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-end,source-link,2026-06-15 09:36:47.567262+00,part1,ahmet,,,,https://moon.nasa.gov/,883,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-start,source-link,2026-06-15 09:36:46.876285+00,part1,ahmet,,,,https://moon.nasa.gov/,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,message-send,chat-input,2026-06-15 09:36:38.41399+00,part1,ahmet,,,Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,paste,chat-input,2026-06-15 09:36:38.198896+00,part1,ahmet,2026-06-15T09:36:37.440Z,"Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?

",,,,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-end,source-link,2026-06-15 09:36:37.774059+00,part1,ahmet,,,,https://de.wikipedia.org/wiki/Venus_(Planet),11,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-start,source-link,2026-06-15 09:36:37.771705+00,part1,ahmet,,,,https://de.wikipedia.org/wiki/Venus_(Planet),,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-end,source-link,2026-06-15 09:36:14.645611+00,part1,ahmet,,,,https://www.britannica.com/biography/William-Stanley-Jevons,20,,
63adefd7-c82d-4d8a-a09e-0d9a3e8bbbef,4,source-link-hover-start,source-link,2026-06-15 09:36:14.630439+00,part1,ahmet,,,,https://www.britannica.com/biography/William-Stanley-Jevons,,,
